day	Anno	celltype	UMAP_1	UMAP_2	marker:Hlx	marker:Postn	up:Foxp1	up:Creb3l1	up:Nr2f2	up:Hoxb2	up:Gata5	up:Nkx2-3	up:Mef2c	down:Cdx2	down:Lef1	down:Hoxd9	down:Pitx1	down:Id3	down:Hoxd1	down:Evx1	down:Nkx1-2	down:Hoxa10	down:Msx1	down:Msx2	down:Tcf7	down:Alx3	down:Hmga2	down:Sp5	down:Hoxa1	down:Id1	down:Cdx1	down:Hoxb6	down:Hoxb8	down:Hoxb9	down:Cdx4	down:Tbx3
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.9	-3.14	2.4	0	2.4	2.4	0	0	0	0	0	4.1	3	0	2.4	2.4	0	0	0	0	0	0	2.4	2.4	4.3	0	0	2.4	0	2.4	0	0	3.4	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-5.22	0.38	0	0	0	0	0	3.2	0	0	0	0	0	2.1	0	4.8	4.1	2.1	0	0	2.8	2.1	2.8	0	3.6	0	0	2.8	2.8	0	0	0	2.8	2.1
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.86	-0.07	0	0	1.9	0	0	2.5	0	0	0	3.5	1.9	0	2.9	3.9	2.5	0	0	0	3.4	3.5	0	0	3.5	0	2.5	3.9	2.5	0	1.9	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.06	-1.2	2.1	0	2.1	0	0	3.7	0	0	0	3.7	3.1	2.1	3.3	4.4	3.1	2.1	2.1	0	3.6	3.3	2.1	2.1	3.6	0	0	3.7	2.1	3.3	2.1	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-5.31	-4.87	0	0	0	0	0	0	0	0	0	3.6	2.9	2.3	3.6	4.7	0	0	0	3.6	2.9	2.3	0	0	2.9	0	0	3.8	0	4.2	2.3	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.84	-5.91	0	0	0	0	0	0	0	0	0	0	2.7	2.7	0	4.5	0	2.7	0	2.7	4.1	0	0	0	3.4	0	0	2.7	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-5.27	-0.12	0	0	0	0	0	0	0	0	0	2.3	2.3	0	0	4.4	3.8	0	0	0	0	2.3	2.3	0	3.3	0	2.9	2.3	2.9	0	2.3	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.75	-3.62	0	0	0	1.9	0	3.6	0	0	0	1.9	1.9	2.6	2.6	4.1	2.6	0	0	0	4	2.6	2.6	0	3.2	0	1.9	2.6	0	3.6	1.9	0	1.9	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.9	-7.36	0	2.5	1.9	2.9	0	1.9	0	0	0	0	0	0	3.6	1.9	0	0	0	0	0	1.9	0	0	3.4	0	1.9	1.9	0	0	0	2.5	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.78	3.66	0	0	2.2	2.2	0	2.2	0	0	0	2.2	0	0	0	0	0	0	0	0	2.2	2.2	0	0	2.2	0	0	0	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.72	1.82	2	0	3	2	0	3.5	0	0	0	2	2.6	0	2.6	2	0	0	0	0	2.6	0	0	2	3.3	0	0	0	0	2.6	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.58	4.26	0	0	0	3.4	0	4.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0	2.8	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.57	-5.62	0	0	0	0	0	0	0	0	0	3.5	2.5	2.5	2.5	4	0	0	0	0	3.1	2.5	0	0	3.5	0	0	2.5	0	3.5	2.5	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-3.44	-3.99	0	0	0	0	0	3	0	0	0	4.6	3	2.6	3.7	4.5	0	0	0	0	4	2.6	0	0	4.3	0	0	3.5	0	3.3	2.6	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	0.05	7.82	0	0	1.7	1.7	0	3.1	1.7	0	0	0	0	0	0	3.8	0	0	0	0	2.3	2.6	0	1.7	1.7	0	2.9	1.7	0	2.3	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-6.39	5.31	0	0	0	0	0	3.2	1.7	0	1.7	0	3.4	0	0	4.5	0	0	0	0	4.1	4.4	2.3	0	3.5	2.7	0	3.2	1.7	0	0	0	0	2.3
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-2.55	-5.11	0	0	0	0	0	2.3	0	0	0	0	2.3	2.3	2.3	4.3	2.3	0	0	0	3.4	3	0	0	2.3	0	0	3.9	0	0	0	0	2.3	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	6.57	-1.65	0	0	0	0	0	2.5	0	0	0	0	0	0	0	3.4	2.5	0	1.9	0	2.5	3.2	1.9	1.9	2.9	0	0	0	3.7	3.7	1.9	0	0	2.5
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-3.24	5.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3.7	0	0	0	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-0.24	7.83	0	2	0	0	0	2.6	0	0	0	0	3	0	2	2.6	0	0	0	0	3	0	0	0	3	0	2	0	0	2	2.6	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-3.06	4.22	0	0	1.7	0	0	2.7	0	0	0	1.7	0	0	0	3	3.3	0	0	0	3.3	2.3	0	0	2.7	0	1.7	1.7	0	1.7	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.4	-5.79	0	3.1	0	2.7	0	2.1	0	0	0	2.7	2.7	0	3.6	3.1	2.1	0	0	0	3.1	2.7	2.1	0	2.7	0	0	2.1	0	0	2.7	2.7	0	2.1
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-1.51	0.35	0	1.6	0	1.6	0	3.2	0	0	0	0	1.6	1.6	3.1	4.1	0	1.6	0	0	3.1	1.6	0	0	1.6	0	1.6	3.1	0	1.6	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.12	4.38	0	0	2	0	0	3	2	0	0	0	2.6	0	2.6	4.5	2	0	0	0	3.2	3	2	2	3.2	2	0	0	0	2	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-0.75	-1.34	0	1.7	0	3.2	0	0	0	0	0	1.7	0	1.7	1.7	2.7	2.3	0	0	0	2.3	1.7	1.7	1.7	3.4	3	0	1.7	1.7	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-0.74	3.11	0	0	3.6	0	2.9	3.6	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-5.14	6	0	0	0	0	0	0	2.5	0	2.5	0	0	0	0	4.1	0	0	0	0	3.2	0	0	0	3.2	0	0	2.5	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-1.64	-2	2.1	0	0	0	2.1	0	0	2.1	0	2.8	0	0	2.1	4.1	0	0	0	0	0	0	0	2.1	2.8	2.1	0	0	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.44	-4.08	0	0	0	0	0	0	0	0	0	3.6	2.5	0	2.5	4.4	2.5	0	0	3.2	2.5	0	0	0	3.6	0	0	2.5	0	2.5	3.2	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-3.85	-5.64	0	0	0	2.2	0	0	0	0	0	4.2	2.2	0	3.3	4.2	0	0	2.9	2.2	3.9	0	0	2.2	0	0	0	3.8	0	2.2	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.83	3.77	0	0	0	0	2.3	0	0	0	0	2.3	0	0	0	3.6	2.3	2.3	2.3	0	0	0	0	0	3.8	0	0	0	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.96	-4.36	0	0	2	0	0	0	0	0	0	0	2.7	0	2	2.7	0	0	0	0	3.3	2.7	0	0	3	2.7	2.7	0	0	2	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-5.51	-2.22	1.9	0	2.5	0	1.9	2.8	0	0	0	2.8	1.9	0	3.5	4.3	2.8	0	0	0	4	3.1	1.9	1.9	4	0	1.9	3.5	0	2.8	2.5	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.28	3.12	0	0	0	2.2	0	2.9	0	0	0	0	0	0	0	3.5	0	0	0	0	3.2	2.2	2.2	0	3.2	0	0	2.9	0	2.2	2.9	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.27	-4.82	0	0	0	0	0	2.9	0	0	0	4	2.3	1.7	2.6	3.7	0	0	0	2.6	3.6	2.3	0	0	2.9	0	0	4.4	0	3.4	1.7	2.3	2.3	1.7
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.8	5.15	0	0	0	0	0	3.6	2.1	0	0	0	0	0	0	4.2	2.1	0	2.1	0	3.4	2.1	0	0	3.1	3.1	2.1	4.1	2.7	0	2.1	2.1	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-5.57	0.02	0	0	0	0	0	3	0	0	0	3	0	0	0	4.4	0	0	0	0	0	0	0	0	3.7	0	0	3	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.23	-0.55	0	3	0	0	0	0	0	0	0	0	3	0	0	3.7	3	0	0	0	3.7	0	0	0	4.1	0	0	0	0	3	3.7	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-1.33	4.47	0	0	2.8	0	0	3.8	2.8	0	0	0	0	0	2.8	3.4	2.8	0	0	0	0	0	0	0	3.4	0	0	0	0	2.8	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	0.22	-0.19	0	0	2.6	0	1.6	2.9	0	1.6	3.1	3.4	1.6	0	2.9	2.9	0	1.6	0	0	3.3	0	0	1.6	3.4	0	0	0	2.2	2.2	1.6	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.32	-1.15	0	0	0	2.3	0	3.3	0	0	0	2.9	2.3	2.3	0	3.8	2.3	0	0	0	3.6	3.6	0	0	3.6	0	0	2.9	2.3	3.8	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.34	4.63	0	0	2.3	0	0	3.4	3	0	3.9	0	2.3	0	0	4.3	2.3	0	0	0	0	0	0	0	3.4	0	0	3.9	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.43	-5.17	0	0	0	0	0	1.7	0	0	0	3.6	2.3	1.7	3	4.2	1.7	3	1.7	2.7	4.4	3.7	0	0	3.8	0	0	3.3	0	2.7	2.7	2.3	2.7	2.3
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-1.39	-2.01	2.3	0	2.3	2.3	0	0	0	2.3	0	3.3	2.3	0	3	3.3	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	2.3	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-3.39	-5.45	0	0	0	0	0	2.5	0	0	0	4	2.5	2.5	3.5	3.5	0	3.5	2.5	0	4	0	0	0	2.5	0	0	0	0	4.6	2.5	0	3.1	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-0.05	7.07	1.8	0	0	1.8	0	1.8	1.8	0	0	0	1.8	0	0	3.5	1.8	0	1.8	0	3.3	0	0	1.8	3.1	1.8	1.8	3.1	0	1.8	0	0	0	1.8
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-2.05	5.64	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9	0	0	0	0	4.1	0	0	0	3.2	0	3.2	0	0	0	2.5	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-1.96	-2.2	0	0	0	0	0	0	0	0	0	2.9	2.3	0	2.3	5.3	3.3	0	0	0	3.6	0	0	0	2.9	2.3	0	0	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	0.77	-0.31	1.8	1.8	2.4	3.1	2.4	3.9	0	0	0	0	0	0	1.8	3.6	0	0	0	0	3.9	0	0	0	1.8	0	1.8	0	2.4	2.4	1.8	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	5.78	-3.42	0	2.3	0	0	0	2.3	2.3	0	0	0	2.3	0	0	3.8	0	0	0	0	3.3	2.3	0	0	0	0	2.3	0	0	3.6	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	6.2	-2.48	0	2.4	0	0	0	3.9	0	0	0	2.4	2.4	0	0	4.2	0	0	0	0	4.5	3	2.4	0	0	3	2.4	0	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.06	2.7	1.9	0	2.9	2.9	0	1.9	0	0	0	2.9	2.9	0	2.5	1.9	0	0	1.9	0	1.9	1.9	1.9	0	3.2	1.9	0	0	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	0.81	-0.72	0	0	1.7	0	0	3.5	0	0	0	2.3	1.7	0	0	4.6	1.7	0	0	1.7	5.1	3.3	1.7	1.7	2.9	0	1.7	3.5	0	3.3	2.6	0	0	2.6
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.54	-5.3	0	0	0	0	0	3.1	0	0	0	3.6	3.3	2.7	3.6	4.2	2.7	3.3	2.7	0	2.7	2.1	0	0	3.6	0	0	3.6	0	3.1	2.1	2.7	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-2.3	5.11	0	0	3.1	0	0	4	0	0	0	2.5	2.5	0	0	3.5	3.5	0	0	0	4	0	0	0	3.5	0	0	0	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.1	4.5	0	2.3	0	3.4	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	2.3	3	0	0	0	0	0	0	0	0	0	0	0	2.3
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-1.89	-2.93	2.3	0	0	0	0	2.3	0	0	0	3.6	3.3	2.3	2.9	4.1	0	0	2.3	0	2.3	0	0	0	4.4	0	2.3	2.3	0	0	2.3	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.24	-6.11	0	0	0	2.9	0	0	0	0	0	0	2.2	0	2.9	2.2	0	2.2	0	0	3.3	3.5	0	0	2.2	0	0	2.2	0	2.2	0	0	0	2.2
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-1.36	0.07	0	0	2.7	0	0	3.7	0	0	0	3	1.7	0	0	4	1.7	0	2.3	0	3	2.7	0	0	3.5	2.3	3.3	3.2	3.5	1.7	1.7	1.7	0	1.7
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-3.83	5.88	0	0	0	0	0	2.3	3.8	0	0	0	3.3	0	0	4.7	0	0	0	0	2.3	0	0	0	2.9	0	2.3	3.3	0	0	0	0	0	3.3
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-5.17	-1.11	0	0	0	0	0	2.8	0	0	0	3.4	1.8	0	0	3	3.4	1.8	0	0	3.7	3.6	0	0	3.2	0	2.4	3.7	1.8	0	0	0	3.2	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.21	1.79	0	0	0	1.9	0	0	0	0	0	2.5	2.9	1.9	2.9	2.9	0	0	1.9	0	0	0	0	1.9	3.4	1.9	0	1.9	0	0	1.9	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-5.09	1.25	0	0	0	0	0	3.1	0	0	0	2.1	2.1	0	0	3.6	2.1	0	0	0	3.6	0	2.1	0	3.3	0	3.3	3.9	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.51	2.24	0	0	0	2.1	0	0	0	0	0	2.1	0	0	0	3.4	2.1	0	0	0	0	2.1	0	0	2.7	0	0	0	0	2.1	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-5.62	5.48	0	0	1.9	0	0	2.9	2.9	0	1.9	0	1.9	0	0	4.2	2.5	0	0	0	4.1	2.9	0	0	3.1	2.9	0	3.5	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.15	-4.62	0	3.8	0	2.3	0	0	0	0	0	0	2.9	0	3.8	0	0	2.3	0	0	2.9	2.3	2.9	0	0	0	0	0	0	0	2.9	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-1.48	0.48	0	0	0	2.4	1.8	2.8	1.8	0	0	0	1.8	0	0	1.8	1.8	0	0	0	2.8	1.8	1.8	0	1.8	1.8	1.8	0	0	2.4	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.95	-4.99	0	0	0	2.9	0	0	2.2	0	0	0	0	0	2.2	3.5	2.2	0	0	0	2.2	2.2	0	2.2	3.8	0	0	0	0	2.2	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-3.4	-4.55	0	0	0	0	0	2.3	0	0	0	4.2	0	2.9	3.8	5.2	0	0	0	2.9	4.1	0	0	0	3.8	0	0	3.6	0	3.3	2.9	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	0.92	-1.82	2.7	0	0	3.1	0	0	0	2.1	0	2.1	2.1	0	0	2.1	0	0	3.1	0	0	0	0	0	3.6	0	0	0	0	0	2.1	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.55	3.61	2.4	0	0	2.4	0	0	0	0	0	2.4	0	0	0	0	2.4	0	0	0	2.4	3	0	0	2.4	0	0	0	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.59	3.48	1.8	0	3	0	0	2.7	0	0	0	1.8	0	0	0	1.8	1.8	0	0	0	0	2.4	1.8	0	0	0	0	0	0	2.4	2.4	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.71	4.58	0	0	0	0	0	3.4	0	0	0	2.4	0	0	0	0	0	0	0	0	3	2.4	0	0	2.4	0	2.4	0	2.4	2.4	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.82	-7.74	0	0	0	1.7	0	1.7	0	0	0	0	2.3	0	4	2.7	0	2.3	0	0	2.7	3	1.7	0	3	2.3	0	0	0	0	0	0	0	1.7
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.46	-2.08	0	0	0	0	0	3.3	0	0	0	0	0	0	0	3.8	3.1	0	0	0	4	3.3	0	0	2.4	0	1.8	1.8	0	3.3	0	0	0	1.8
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.69	3.26	0	0	2.6	3.7	0	0	0	0	0	2.6	0	0	3.3	0	0	0	0	0	0	0	0	0	3.3	0	0	0	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.03	-4.48	0	0	0	3.1	0	3.3	1.7	0	0	0	1.7	0	3.8	4.5	0	1.7	1.7	0	3.3	3.7	2.3	0	2.7	1.7	2.3	0	0	2.7	2.3	1.7	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.79	-5.42	0	0	0	2.5	0	0	0	0	0	4	2.5	2.5	2.5	3.5	0	3.1	0	0	3.1	0	0	0	3.1	0	0	2.5	0	0	3.1	0	0	3.1
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.72	-7.4	0	2.4	2.4	3	0	2.4	0	0	0	0	3	0	3.9	3	2.4	0	0	2.4	3.4	3	0	0	2.4	0	0	0	0	2.4	2.4	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	0.19	8.01	0	0	0	0	0	2.9	1.6	0	0	1.6	0	0	0	3.1	0	0	0	0	1.6	0	1.6	0	3.4	1.6	2.2	1.6	0	0	0	0	0	1.6
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-2.12	5.11	0	0	2.1	2.1	0	3.2	2.1	0	2.1	0	2.8	0	0	3.8	0	0	0	0	4.1	2.8	0	0	2.1	0	0	2.1	0	2.1	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.96	1.53	0	0	2.8	2.1	0	0	0	2.1	0	3.1	0	0	3.4	0	0	2.1	0	0	0	0	0	0	3.4	0	0	2.1	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-1.96	5.65	0	0	0	2.6	0	3.9	0	0	0	0	0	0	0	2.6	2.6	0	0	0	2.6	0	0	0	0	0	0	2.6	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-5.09	-4.68	0	0	0	0	0	0	0	0	0	3.6	3.6	2.5	3.6	4.1	3.2	0	2.5	2.5	4.1	0	0	0	2.5	0	0	3.6	0	3.8	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.51	-5.54	0	0	0	2.3	0	2.3	0	1.7	0	3.5	2.3	2.7	3.2	3.7	0	0	0	2.3	3	1.7	0	0	3.7	0	0	0	0	2.3	1.7	1.7	0	1.7
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-2.74	-4.76	0	0	0	2.4	0	0	0	0	0	2.4	2.4	2.4	3.1	4.9	0	0	0	0	0	0	0	0	3.5	0	0	2.4	0	2.4	2.4	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.78	2.46	0	0	0	1.6	0	2.5	2.2	2.2	0	3.4	1.6	0	3	3	2.2	0	0	0	3.2	2.5	1.6	0	3.2	0	2.2	2.8	1.6	1.6	0	0	0	1.6
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.13	1.56	2.5	0	1.9	0	0	1.9	0	0	0	3.4	0	0	2.5	1.9	0	0	1.9	0	0	1.9	0	1.9	3.6	0	0	0	0	2.5	1.9	1.9	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.36	4.92	0	0	0	2.4	0	2.4	0	0	0	0	2.4	0	0	3.7	2.4	0	0	0	3.1	0	0	0	2.4	0	0	0	0	2.4	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-2.32	3.17	2.6	0	2.6	0	0	0	0	0	0	0	0	0	0	3.6	2.6	0	0	0	0	2.6	0	0	2.6	0	0	2.6	0	2.6	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.08	-5.49	0	0	0	0	0	0	0	0	0	4.3	3.4	2.6	3.2	4.4	0	3	3.2	0	2.6	0	0	2	3.4	0	0	2.6	2	0	2.6	0	2	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-3.13	-5.11	0	1.7	0	2.6	0	0	1.7	0	0	3.4	2.9	1.7	2.6	4.2	0	0	1.7	3.4	3.1	3.1	0	1.7	3.7	1.7	0	2.9	0	3.1	1.7	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-1.74	5.22	2.5	0	0	2.5	2.5	0	2.5	0	0	0	0	0	0	3.9	2.5	0	0	0	2.5	3.2	0	0	2.5	0	2.5	2.5	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	6.93	-2.56	0	0	2.4	0	0	3	0	0	0	0	2.4	0	0	3	0	2.4	0	0	3.9	3	0	0	3	0	0	2.4	0	4.1	2.4	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-3.61	-4.65	0	0	2.4	0	0	0	0	0	0	2.4	0	4	3.5	4.8	4.2	0	2.4	2.4	4.2	3.5	2.4	0	3.1	0	0	4.2	0	3.1	2.4	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.11	1.37	0	0	2.8	0	0	0	0	0	0	2.2	2.2	0	2.2	3.2	2.8	0	0	0	2.2	0	2.2	0	3.2	0	0	3.7	0	0	0	0	2.2	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.24	2.46	0	0	0	2.2	2.2	2.2	0	0	0	0	0	2.2	2.2	0	2.9	0	0	0	0	2.2	0	0	2.9	0	2.2	0	0	0	2.9	0	0	2.2
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.26	-2.77	0	0	0	2	0	0	0	0	0	0	0	0	2	3	0	0	0	0	2.7	2.7	0	2	2.7	2	0	0	0	3	2	0	0	2
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-5.17	-5.92	0	0	0	0	0	2.4	0	0	0	3.4	2.7	2.7	2.7	3.7	0	2.7	1.8	3.2	3.7	3.2	0	0	3.2	0	1.8	2.7	0	3	3.2	0	3.4	1.8
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.8	-2.54	0	0	2.1	0	0	3.1	0	0	0	0	2.7	0	0	3.6	2.1	0	0	0	4.3	3.6	2.1	0	3.4	2.7	2.1	3.9	0	2.7	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.92	-5.31	0	0	0	2.8	0	3.1	0	0	0	0	2.8	1.9	3.3	3.1	0	0	0	0	3.1	3.9	0	1.9	3.3	1.9	0	1.9	0	0	2.8	1.9	0	1.9
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-0.63	0.01	0	0	1.8	0	0	3.6	0	0	0	2.4	2.4	0	0	4	0	0	0	0	3.7	1.8	0	0	3.1	1.8	2.4	3.6	3.7	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.54	2.05	0	0	0	3.3	0	2.6	0	2.6	0	2.6	0	0	0	2.6	0	0	2.6	0	0	0	0	0	2.6	0	0	0	0	3.3	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.7	-3.09	0	0	2.6	0	0	0	0	0	0	3.6	0	3.2	2.6	3.2	0	0	0	0	0	0	0	0	3.2	0	0	4.1	0	0	2.6	2.6	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.33	-0.84	0	0	2.2	0	0	2.9	2.2	0	0	2.2	0	0	0	4.5	2.2	0	0	0	4.3	2.9	0	0	0	0	0	2.9	0	3.9	0	0	0	2.2
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.41	-6.56	0	0	2.5	0	0	0	0	0	0	0	3.6	0	3.2	3.2	2.5	2.5	0	0	2.5	3.2	2.5	2.5	2.5	0	0	0	0	3.6	0	0	0	3.2
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-0.56	-3.82	0	0	0	2.6	0	3.2	0	0	0	0	0	0	0	4	0	0	0	0	1.9	0	0	0	3.9	0	0	2.6	0	1.9	0	0	1.9	0
