day	Anno	celltype	UMAP_1	UMAP_2	Btg2	C130060K24Rik	Cdkn1c	Dach1	Dach2	Dmbx1	Ebf1	Ebf2	Fgf15	Fgf17	Fgf8	Gadd45g	Mecom	Mitf	Mybl1	Neurod1	Nfia	Nkx2-1	Nlgn1	Npas3	Olig2	Pax2	Pax3	Pax5	Pcbp3	Ppp1r1c	Prdm16	Prmt8	Ptprr	Setbp1	Shox2	Six3	Slc17a6	Sox1	Sox5	Sox6	Syt13	Trps1	Zeb2
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-4.25	7.24	0	0	0	0	0	0	0	0	2.3	4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-3.02	5.76	0	0	3.1	0	0	0	0	0	2.2	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-4.57	4.91	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	2.8
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-6.97	-3.69	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-4.67	7.29	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	2
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-2.64	6.8	0	0	0	0	0	0	0	0	2.6	3.8	4.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-3.63	6.04	0	0	2.2	0	0	0	0	0	2.9	3.2	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	2.2
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-8.44	-2.21	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-4.02	6.8	0	0	0	0	0	0	0	0	2.1	2.1	0	0	0	2.1	0	0	0	0	0	0	0	0	2.1	0	2.1	0	0	0	0	2.1	0	0	0	0	0	0	0	0	2.7
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-6.38	0.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-4.81	-5.99	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-3.37	-7.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-7.1	-0.16	0	0	3.3	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-7.08	-0.45	0	0	2.6	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	2.6	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-6.31	2.44	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-3.56	4.21	2.5	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-7.61	-3.72	0	0	3.8	0	2.3	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6	0	2.3	0	2.3	0	0	2.3
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-4.17	7.94	0	0	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	0.76	-3.55	2.7	0	3.5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-6.27	-4.84	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2	0	0	0	2	0	0	2
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	3.98	3.44	0	0	4.1	2.4	0	0	2.4	2.4	0	0	0	3.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-6.7	-3.8	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	2.9	0	0	0	0	2.9
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-4.17	5.38	0	0	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-2.9	6.56	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	1.9	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-7.78	-3.35	0	0	3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-6.76	0.15	0	0	2.7	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-5.81	0.76	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-7.06	-3.89	0	0	3.3	0	0	0	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0	0	0	0	0	3.7	0	2.6	0	0	0	0	2.6
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-7.83	-3.78	1.4	0	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-6.61	-2.13	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-6.8	-3.87	1.8	0	1.8	0	0	0	0	0	2.4	0	1.8	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	1.8	0	0	0	0	0	0	1.8
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-7.4	-0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0	0	0	0	2.2	0	0	0	0	2.8
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-6.91	-3.34	0	0	3	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	2
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-2.4	6.21	0	0	1.9	0	0	0	0	0	0	1.9	3.9	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	0.49	-2.18	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2	0	0	0	2.5	0	0	0	0	1.9	0	0	0	0	0	0	0	0	1.9
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-2.36	4.87	0	0	0	0	0	0	2.1	0	0	0	3.1	0	0	0	0	0	0	0	0	0	0	2.1	0	2.1	2.7	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-8.55	-3.02	0	0	2.6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-4.43	6.36	0	0	2.7	0	0	0	0	0	0	3.3	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-4.2	4.53	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-6.22	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-6.48	-3.32	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	1.9	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	1.35	-2.88	0	0	2.6	0	0	0	0	0	2	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-3.98	6.27	0	0	3	0	0	0	0	0	2.4	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-3.83	4.89	0	0	2.7	0	0	0	0	0	0	1.7	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	1.7	0	0	0	0	1.7	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-7.15	-3.74	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0	0	1.9
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-3.25	6.84	0	0	0	0	0	0	0	0	2.5	3.8	4.7	0	0	0	0	0	0	0	0	0	0	0	3.2	2.5	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-6.53	-2.15	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	2.2	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-2.51	6.05	0	0	2.7	0	0	0	0	0	3.1	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	2.1	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-5.63	3.02	0	0	0	0	0	2.2	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-5.54	6.01	2.7	0	2.7	0	0	0	0	0	0	3.3	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-4.71	6.48	2.6	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	1.48	-3.31	0	0	1.8	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1.8
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-5.52	4.84	0	0	3	0	0	0	0	0	0	0	1.7	1.7	0	0	0	0	0	0	0	0	0	0	0	0	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-5.29	4.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-8.43	-2.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-5.6	5.53	0	0	2.7	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-8.56	-3.11	0	0	0	0	2.2	0	0	0	2.2	2.8	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	2.2	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	1.58	-3.14	0	0	4.4	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-6.52	-2.51	0	0	1.9	0	1.9	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	1.9	2.5
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-5.2	2.56	0	0	1.7	0	0	0	0	0	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-5.35	7.2	0	0	0	0	0	0	0	0	0	2.6	0	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-3.87	3.88	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	1.9
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-5.94	3.45	0	0	2.8	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	2.8	0	0	0	0	0	0	2.1	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-5.88	-4.78	0	0	2.9	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	0	0	0	0	1.6	0	0	1.6	1.6	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-7.76	-4.42	0	0	2.4	0	2.4	0	0	0	3	3.7	4.9	0	0	0	0	0	0	0	0	0	0	0	2.4	2.4	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	1.12	-2.87	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	0.94	-3.16	0	0	4	0	0	0	2.1	0	3.7	0	0	2.1	0	0	0	0	0	0	0	0	3.8	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-4.16	7.5	0	0	2.6	0	0	0	0	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-6.02	-2.45	0	0	2.3	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-4.92	-5.04	0	0	0	0	0	0	0	0	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-6.41	-0.32	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0	2	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-5.54	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1	0	1.9	0	0	0	0	0	0	1.9	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-6.33	3.95	0	0	2.5	0	0	0	0	0	1.9	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	1.9	2.5
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-3.2	5.3	0	0	3.4	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-6.05	5.76	2.1	0	2.1	0	0	0	0	0	0	2.7	2.1	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	2.1
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	1.08	-3.09	0	0	2.8	0	0	0	0	0	2.1	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-7.87	-5.14	0	0	4	0	0	0	0	0	0	3.3	4.8	0	0	0	0	0	0	0	0	0	0	0	2.6	2.6	0	0	0	0	0	0	0	3.7	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-1.38	-4.24	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-6.83	-2.49	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-6.78	-3.43	0	0	2.2	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0	0	3.5	0	0	0	0	0	0	2.2
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-6.23	-1.78	1.5	0	1.5	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	1.5	0	1.5	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	0.55	-1.96	2.3	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	0.65	-0.31	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	2.3	0	0	0	0	2.3	0	0	0	0	0	0	2.3
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-3.29	7.16	0	0	3.5	0	0	0	0	0	2.5	0	4.5	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-4.46	7.32	0	0	3.2	0	0	0	0	0	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-5.57	-5.2	0	0	2.2	0	1.6	0	0	0	1.6	0	0	1.6	0	0	0	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	3.3	0	0	1.6	0	0	0	1.6
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-4.94	6.98	0	0	2.3	0	0	0	0	0	2.3	2.3	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	1.14	-2.56	0	0	3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	1.9	0	0	1.9
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-6.33	-1.8	2.2	0	2.2	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2	0	0	2.2	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-4.64	4.04	0	0	3.4	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-5.58	-3.22	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0	3.2	0	0	1.9	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-6.77	-5.11	0	0	1.9	1.9	0	0	1.9	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	1.3	-3.19	0	0	3.3	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-7.43	-4.5	0	0	2.6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-2.69	5.51	2	0	2	0	0	0	0	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-7.86	-4.16	0	0	0	0	0	0	0	0	3	4	3.5	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	0	0	0	3.9	0	0	2	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-4.83	3.19	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-6.84	-2.87	0	0	1.9	0	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0	0	1.9	0	2.5	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-8.61	-3.25	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-7.28	-0.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-6.47	-5.22	0	0	1.9	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-5.8	5.27	0	0	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-6.25	-4.91	0	0	0	0	0	0	0	0	1.8	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0	0	0	0	1.8
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-8.35	-3.35	0	0	2.5	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	1.9	0	0	1.9
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-7.77	-2.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	2
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-3.74	6.37	0	0	2.9	0	0	0	0	0	2.2	2.2	4.1	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-5.64	4.7	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-6.72	-3.36	0	0	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0	1.7	0	0	0	0	2.3
E8.5	E85_Forebrain_Midbrain	Forebrain_Midbrain	-3.82	6.51	0	0	0	0	0	0	0	0	4	2.7	3.5	0	0	0	0	0	0	0	0	0	0	2	2.7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
